Area,Instructions,Size,Priority,Bandwidth,Delay,Score,Allocated_Worker
2,131,12,0.5,31,68,32.52,2
2,121,15,0.5,35,39,61.58,2
2,135,12,0.5,28,46,54.24,2
3,149,15,0.5,31,34,66.33,2
2,170,16,0.5,39,50,50.72,2
1,127,19,0.5,40,31,69.69,2
3,105,16,0.5,41,62,38.94,2
1,110,18,0.5,49,39,62.04,2
3,191,18,0.5,44,58,42.92,2
3,177,13,0.5,35,43,57.61,2
2,137,17,0.5,30,43,57.3,2
3,159,12,0.5,37,60,40.78,2
3,126,13,0.5,35,38,62.5,2
2,103,17,0.5,39,32,68.62,2
1,133,20,0.5,37,42,58.68,2
2,116,14,0.5,30,55,45.37,2
2,144,12,0.5,31,63,37.56,2
1,164,16,0.5,26,36,64.19,2
2,194,19,0.5,45,43,57.91,2
1,192,12,0.5,25,70,30.37,2
1,153,17,0.5,48,54,47.05,2
3,135,15,0.5,47,37,64.03,2
1,156,13,0.5,34,62,38.63,2
2,198,13,0.5,39,53,47.81,2
2,166,12,0.5,32,62,38.48,2
1,150,17,0.5,49,61,40.16,2
1,158,16,0.5,32,32,68.32,2
2,189,17,0.5,47,58,43.07,2
1,186,12,0.5,44,52,48.89,2
1,149,20,0.5,38,58,42.77,2
1,157,18,0.5,40,52,48.73,2
2,107,15,0.5,44,40,60.82,2
3,133,18,0.5,38,57,43.68,2
1,101,12,0.5,38,66,34.81,2
1,138,14,0.5,31,42,58.37,2
1,194,17,0.5,38,64,36.8,2
1,124,15,0.5,29,48,52.4,2
1,188,16,0.5,50,47,54.09,2
2,195,16,0.5,29,31,69.23,2
2,186,15,0.5,49,41,60.05,2
2,147,18,0.5,27,68,32.36,2
1,160,18,0.5,38,64,36.8,2
2,159,16,0.5,31,54,46.44,2
3,194,18,0.5,26,65,35.27,2
3,165,19,0.5,35,57,43.68,2
3,116,13,0.5,25,60,40.32,2
2,187,18,0.5,38,57,43.68,2
3,140,13,0.5,40,44,56.69,2
1,184,18,0.5,39,60,40.78,2
2,128,13,0.5,31,43,57.45,2
3,140,15,0.5,48,63,38.18,2
3,165,12,0.5,35,45,55.62,2
2,124,17,0.5,30,56,44.45,2
3,108,14,0.5,27,64,36.34,2
1,130,18,0.5,46,35,65.87,2
3,163,11,0.5,44,39,61.89,2
2,144,13,0.5,32,67,33.59,2
2,133,15,0.5,42,69,31.9,2
3,199,17,0.5,36,52,48.58,2
1,191,20,0.5,41,36,64.8,2
2,109,14,0.5,49,39,62.04,2
2,153,15,0.5,32,42,58.37,2
1,158,13,0.5,27,41,59.29,2
3,164,16,0.5,34,61,39.55,2
2,157,18,0.5,44,40,60.82,2
1,148,17,0.5,41,42,58.83,2
1,122,16,0.5,48,64,37.11,2
2,126,13,0.5,25,45,55.16,2
1,161,19,0.5,48,51,50.11,2
3,161,12,0.5,46,64,37.11,2
2,198,20,0.5,48,51,50.11,2
2,144,15,0.5,37,33,67.55,2
1,171,20,0.5,29,41,59.29,2
3,163,12,0.5,30,46,54.39,2
1,121,14,0.5,30,48,52.4,2
3,103,11,0.5,32,68,32.52,2
3,123,13,0.5,45,62,39.09,2
3,187,15,0.5,48,33,68.01,2
2,159,13,0.5,32,39,61.43,2
1,152,20,0.5,40,40,60.67,2
2,155,14,0.5,41,70,30.99,2
3,174,16,0.5,47,55,46.13,2
1,161,15,0.5,45,31,69.85,2
3,165,13,0.5,35,35,65.56,2
1,125,17,0.5,39,51,49.8,2
1,170,16,0.5,45,63,38.02,2
3,105,19,0.5,35,63,37.72,2
3,179,20,0.5,31,51,49.5,2
2,171,16,0.5,49,47,54.09,2
1,114,15,0.5,27,35,65.26,2
3,129,20,0.5,48,50,51.03,2
1,102,20,0.5,44,40,60.82,2
1,136,15,0.5,27,44,56.23,2
1,182,15,0.5,39,38,62.66,2
1,140,20,0.5,29,34,66.33,2
3,143,18,0.5,35,32,68.47,2
3,117,13,0.5,27,41,59.29,2
1,110,20,0.5,32,33,67.4,2
2,190,17,0.5,27,69,31.44,2
3,124,20,0.5,31,66,34.5,2
1,103,19,0.5,37,58,42.77,2
2,191,20,0.5,46,34,66.94,2
2,185,18,0.5,37,46,54.7,2
3,106,16,0.5,25,60,40.32,2
3,168,16,0.5,44,34,66.79,2
2,176,19,0.5,30,67,33.43,2
1,120,19,0.5,33,69,31.6,2
3,119,18,0.5,29,57,43.38,2
1,152,19,0.5,37,60,40.78,2
3,111,13,0.5,42,39,61.74,2
2,134,14,0.5,48,39,62.04,2
3,182,17,0.5,50,37,64.03,2
2,141,19,0.5,44,41,59.9,2
1,183,13,0.5,30,57,43.38,2
2,145,19,0.5,44,60,40.93,2
1,174,14,0.5,49,62,39.25,2
2,147,16,0.5,31,67,33.59,2
2,122,18,0.5,35,39,61.58,2
3,169,19,0.5,50,46,55.16,2
3,196,17,0.5,44,33,67.86,2
3,141,19,0.5,41,58,42.92,2
2,113,11,0.5,34,44,56.54,2
3,102,20,0.5,39,52,48.73,2
3,120,12,0.5,41,67,33.89,2
3,158,19,0.5,32,52,48.43,2
1,113,20,0.5,29,57,43.38,2
3,102,14,0.5,32,43,57.45,2
3,194,13,0.5,33,44,56.54,2
1,113,12,0.5,47,35,66.02,2
2,154,15,0.5,28,43,57.3,2
3,132,17,0.5,44,35,65.87,2
1,178,17,0.5,33,40,60.51,2
3,187,18,0.5,31,53,47.51,2
2,122,16,0.5,46,60,41.08,2
2,166,18,0.5,31,65,35.58,2
1,148,16,0.5,29,67,33.43,2
2,134,14,0.5,50,65,36.19,2
1,141,16,0.5,35,38,62.5,2
2,159,13,0.5,48,54,47.05,2
1,152,20,0.5,27,66,34.35,2
2,101,13,0.5,27,51,49.34,2
3,199,18,0.5,36,49,51.64,2
3,150,20,0.5,40,64,36.8,2
1,129,20,0.5,41,54,46.9,2
2,101,12,0.5,29,62,38.48,2
1,177,13,0.5,44,50,50.87,2
1,109,18,0.5,32,59,41.54,2
1,188,13,0.5,41,40,60.82,2
1,164,20,0.5,36,45,55.62,2
1,157,20,0.5,26,59,41.24,2
3,162,13,0.5,40,46,54.7,2
2,143,19,0.5,25,43,57.15,2
3,170,20,0.5,35,48,52.56,2
3,189,12,0.5,35,67,33.74,2
1,183,14,0.5,49,34,67.09,2
3,102,13,0.5,34,55,45.52,2
3,118,11,0.5,26,53,47.2,2
1,143,19,0.5,44,61,40.01,2
3,119,17,0.5,27,36,64.19,2
3,198,12,0.5,48,34,66.94,2
2,200,17,0.5,28,54,46.28,2
1,186,11,0.5,36,60,40.62,2
1,123,11,0.5,49,69,32.21,2
1,103,20,0.5,35,61,39.71,2
2,163,13,0.5,47,32,68.93,2
2,153,18,0.5,48,58,43.07,2
3,126,11,0.5,33,46,54.55,2
3,121,12,0.5,39,45,55.77,2
2,150,15,0.5,29,34,66.33,2
1,114,15,0.5,32,54,46.44,2
1,142,16,0.5,42,52,48.89,2
1,182,12,0.5,47,39,62.04,2
3,190,16,0.5,37,68,32.82,2
1,139,12,0.5,37,52,48.73,2
3,114,15,0.5,37,41,59.6,2
1,189,11,0.5,44,33,67.86,2
3,160,20,0.5,36,64,36.65,2
1,161,17,0.5,32,36,64.34,2
2,121,19,0.5,28,56,44.3,2
2,111,14,0.5,43,50,50.87,2
3,121,19,0.5,26,57,43.22,2
2,170,16,0.5,43,68,32.97,2
2,174,11,0.5,35,37,63.57,2
1,114,15,0.5,30,64,36.49,2
3,110,17,0.5,32,43,57.45,2
2,164,16,0.5,46,70,31.14,2
3,192,20,0.5,45,60,41.08,2
1,158,12,0.5,27,44,56.23,2
2,175,19,0.5,46,45,55.92,2
2,146,11,0.5,39,54,46.74,2
2,121,20,0.5,50,51,50.11,2
2,126,16,0.5,37,39,61.58,2
2,121,12,0.5,49,52,49.19,2
2,194,16,0.5,43,70,30.99,2
1,160,16,0.5,44,43,57.91,2
1,105,18,0.5,44,46,54.85,2
1,194,19,0.5,37,43,57.61,2
1,142,20,0.5,45,55,45.98,2
2,119,17,0.5,33,45,55.46,2
2,124,20,0.5,38,33,67.55,2
3,155,17,0.5,39,49,51.79,2
3,173,13,0.5,41,32,68.78,2
1,110,19,0.5,33,40,60.51,2
3,126,15,0.5,43,51,49.96,2
2,141,13,0.5,49,34,67.09,2
2,159,13,0.5,33,49,51.49,2
2,176,20,0.5,38,58,42.77,2
2,172,18,0.5,40,52,48.73,2
3,176,13,0.5,34,59,41.54,2
3,102,17,0.5,27,36,64.19,2
3,185,14,0.5,39,39,61.74,2
3,149,13,0.5,26,60,40.32,2
1,128,14,0.5,31,64,36.49,2
2,103,20,0.5,32,64,36.49,2
3,109,16,0.5,35,70,30.68,2
1,125,11,0.5,28,34,66.17,2
3,163,12,0.5,37,69,31.75,2
1,146,18,0.5,37,55,45.67,2
2,141,13,0.5,30,41,59.29,2
2,181,16,0.5,35,47,53.63,2
3,125,12,0.5,39,69,31.9,2
3,104,12,0.5,48,59,42.15,2
1,159,11,0.5,29,70,30.53,2
2,151,12,0.5,27,60,40.32,2
3,148,18,0.5,40,35,65.72,2
1,133,20,0.5,50,43,58.07,2
1,175,12,0.5,49,66,35.27,2
2,192,19,0.5,28,45,55.31,2
2,109,14,0.5,34,53,47.51,2
3,121,12,0.5,30,49,51.33,2
2,185,17,0.5,32,52,48.43,2
3,199,11,0.5,48,63,38.18,2
2,102,16,0.5,31,34,66.33,2
3,125,13,0.5,32,42,58.37,2
3,120,18,0.5,32,66,34.5,2
1,164,17,0.5,48,55,46.13,2
2,181,16,0.5,38,31,69.54,2
3,138,18,0.5,29,48,52.4,2
1,117,12,0.5,41,31,69.69,2
3,153,17,0.5,40,41,59.75,2
3,125,14,0.5,45,58,43.07,2
1,140,20,0.5,50,44,57.15,2
2,136,14,0.5,30,54,46.44,2
1,146,17,0.5,49,56,45.21,2
2,106,17,0.5,44,67,34.05,2
1,199,11,0.5,36,59,41.69,2
1,198,14,0.5,42,60,40.93,2
3,160,15,0.5,40,46,54.7,2
1,162,14,0.5,50,67,34.2,2
3,145,16,0.5,50,67,34.2,2
1,162,20,0.5,46,37,63.88,2
2,116,12,0.5,45,50,51.03,2
3,115,19,0.5,35,62,38.63,2
2,133,16,0.5,40,57,43.84,2
3,186,11,0.5,43,63,38.02,2
2,130,14,0.5,33,68,32.67,2
2,155,19,0.5,33,68,32.67,2
1,165,13,0.5,47,43,58.07,2
1,162,11,0.5,49,52,49.19,2
2,108,15,0.5,32,70,30.53,2
1,137,16,0.5,49,65,36.19,2
2,130,19,0.5,36,55,45.67,2
3,129,14,0.5,34,64,36.65,2
1,176,15,0.5,49,68,33.28,2
1,144,16,0.5,32,34,66.33,2
3,132,12,0.5,32,65,35.58,2
2,134,13,0.5,30,46,54.39,2
1,188,11,0.5,25,35,65.1,2
3,197,15,0.5,45,59,42.0,2
3,136,19,0.5,36,50,50.57,2
3,148,20,0.5,39,42,58.68,2
3,149,12,0.5,32,42,58.37,2
2,156,19,0.5,30,55,45.37,2
3,175,20,0.5,36,31,69.54,2
3,179,17,0.5,25,41,59.14,2
1,119,15,0.5,25,37,63.11,2
2,145,17,0.5,47,45,56.08,2
2,197,12,0.5,50,51,50.11,2
2,148,13,0.5,39,49,51.79,2
1,177,16,0.5,46,59,42.0,2
1,200,14,0.5,40,49,51.79,2
3,178,12,0.5,38,38,62.66,2
2,147,12,0.5,33,36,64.49,2
2,127,14,0.5,42,33,67.7,2
1,142,12,0.5,25,36,64.19,2
3,198,17,0.5,49,48,53.17,2
2,153,17,0.5,40,65,35.88,2
1,129,18,0.5,29,49,51.33,2
3,141,11,0.5,40,39,61.74,2
1,183,16,0.5,29,58,42.46,2
3,117,17,0.5,45,34,66.94,2
2,107,13,0.5,31,44,56.38,2
3,182,18,0.5,50,66,35.27,2
3,144,20,0.5,45,52,49.04,2
1,128,18,0.5,31,59,41.54,2
3,187,11,0.5,26,69,31.29,2
3,106,17,0.5,48,69,32.21,2
2,137,17,0.5,36,42,58.52,2
2,182,12,0.5,25,54,46.28,2
1,180,15,0.5,25,57,43.22,2
3,128,13,0.5,26,64,36.34,2
2,111,14,0.5,42,64,36.95,2
3,172,16,0.5,26,47,53.17,2
1,183,19,0.5,36,50,50.57,2
2,133,13,0.5,35,62,38.63,2
3,185,18,0.5,47,43,58.07,2
3,196,15,0.5,41,38,62.81,2
3,106,15,0.5,36,66,34.66,2
3,143,17,0.5,39,54,46.74,2
2,122,12,0.5,41,59,41.85,2
2,153,16,0.5,37,40,60.67,2
3,118,12,0.5,42,47,53.78,2
2,111,18,0.5,36,65,35.73,2
3,160,15,0.5,30,42,58.37,2
1,128,17,0.5,26,40,60.21,2
2,157,19,0.5,34,38,62.5,2
3,101,19,0.5,46,46,55.01,2
1,158,14,0.5,25,47,53.17,2
3,188,17,0.5,32,41,59.44,2
2,113,18,0.5,36,38,62.5,2
2,138,14,0.5,44,52,48.89,2
3,198,20,0.5,47,44,56.99,2
2,176,20,0.5,42,42,58.83,2
3,185,13,0.5,39,55,45.83,2
2,145,17,0.5,45,44,56.99,2
2,104,12,0.5,32,39,61.43,2
1,135,18,0.5,49,50,51.18,2
2,175,12,0.5,36,62,38.63,2
1,168,20,0.5,35,59,41.69,2
2,164,16,0.5,44,55,45.98,2
2,183,14,0.5,37,44,56.69,2
2,133,18,0.5,34,63,37.56,2
1,171,20,0.5,32,33,67.4,2
2,156,14,0.5,46,52,49.04,2
2,178,16,0.5,38,61,39.71,2
2,160,11,0.5,43,39,61.89,2
3,142,19,0.5,29,68,32.52,2
1,160,15,0.5,25,45,55.16,2
3,161,19,0.5,26,36,64.19,2
3,164,19,0.5,48,35,66.02,2
3,154,20,0.5,29,54,46.44,2
3,140,19,0.5,49,53,48.12,2
1,199,12,0.5,40,59,41.85,2
3,119,17,0.5,25,60,40.32,2
3,171,16,0.5,41,58,42.92,2
2,198,18,0.5,40,65,35.88,2
1,142,12,0.5,50,54,47.2,2
2,108,20,0.5,50,33,68.01,2
3,132,18,0.5,31,45,55.46,2
3,140,19,0.5,32,38,62.35,2
2,150,12,0.5,36,39,61.58,2
2,111,11,0.5,48,69,32.21,2
1,175,19,0.5,46,36,64.95,2
1,115,14,0.5,48,38,62.96,2
3,197,18,0.5,46,40,60.97,2
3,173,13,0.5,26,47,53.17,2
3,135,18,0.5,39,67,33.89,2
1,199,17,0.5,29,40,60.36,2
3,151,20,0.5,47,61,40.16,2
2,167,15,0.5,46,45,55.92,2
2,170,20,0.5,42,67,33.89,2
1,167,12,0.5,46,31,69.85,2
2,186,13,0.5,38,37,63.57,2
2,109,20,0.5,42,35,65.72,2
3,124,20,0.5,30,69,31.44,2
1,137,16,0.5,48,33,68.01,2
2,152,20,0.5,28,31,69.23,2
3,170,11,0.5,32,48,52.4,2
1,144,13,0.5,43,38,62.81,2
2,135,18,0.5,40,46,54.7,2
2,195,14,0.5,49,49,52.1,2
3,179,11,0.5,45,40,60.97,2
1,152,20,0.5,43,70,30.99,2
2,187,14,0.5,32,46,54.39,2
3,139,14,0.5,41,68,32.97,2
1,172,19,0.5,45,33,67.86,2
1,162,11,0.5,30,67,33.43,2
1,126,19,0.5,37,39,61.58,2
3,167,19,0.5,31,39,61.43,2
1,166,19,0.5,47,57,44.14,2
1,149,18,0.5,39,31,69.69,2
1,121,14,0.5,38,56,44.75,2
1,108,11,0.5,27,60,40.32,2
2,133,17,0.5,50,44,57.15,2
1,163,12,0.5,33,43,57.45,2
2,186,16,0.5,31,61,39.55,2
2,189,11,0.5,33,33,67.4,2
3,162,15,0.5,34,42,58.52,2
1,115,14,0.5,34,62,38.63,2
1,164,18,0.5,50,46,55.16,2
3,139,11,0.5,38,39,61.58,2
2,200,20,0.5,25,70,30.37,2
3,116,18,0.5,25,33,67.09,2
2,194,20,0.5,38,49,51.64,2
3,104,18,0.5,35,51,49.65,2
3,191,20,0.5,47,62,39.09,2
3,121,17,0.5,28,42,58.22,2
3,148,14,0.5,48,49,52.1,2
1,113,19,0.5,45,33,67.86,2
1,195,18,0.5,33,32,68.47,2
3,169,11,0.5,46,35,65.87,2
3,124,13,0.5,40,52,48.73,2
2,112,11,0.5,36,37,63.57,2
1,116,14,0.5,46,64,37.11,2
3,113,15,0.5,27,59,41.39,2
1,197,13,0.5,27,64,36.34,2
3,156,15,0.5,27,59,41.39,2
3,130,16,0.5,38,67,33.74,2
3,162,20,0.5,33,41,59.44,2
1,117,13,0.5,36,61,39.71,2
1,118,19,0.5,40,65,35.88,2
1,181,19,0.5,40,39,61.74,2
1,155,20,0.5,39,70,30.83,2
2,162,17,0.5,49,57,44.14,2
2,198,15,0.5,32,54,46.44,2
1,149,15,0.5,28,69,31.44,2
2,174,13,0.5,29,37,63.27,2
2,195,18,0.5,30,67,33.43,2
1,169,14,0.5,36,32,68.47,2
3,184,19,0.5,26,47,53.17,2
2,126,17,0.5,26,55,45.21,2
2,145,16,0.5,36,31,69.54,2
1,179,11,0.5,49,39,62.04,2
3,197,14,0.5,26,66,34.35,2
2,185,12,0.5,28,61,39.4,2
2,178,20,0.5,49,35,66.02,2
3,192,17,0.5,31,60,40.47,2
3,149,17,0.5,41,43,57.76,2
3,140,15,0.5,43,58,42.92,2
2,118,19,0.5,25,66,34.35,2
2,164,15,0.5,28,65,35.42,2
3,192,17,0.5,39,48,52.71,2
1,172,12,0.5,48,43,58.07,2
1,129,13,0.5,45,69,32.06,2
2,175,19,0.5,43,40,60.82,2
3,143,15,0.5,44,44,56.84,2
1,103,17,0.5,37,33,67.55,2
1,151,12,0.5,45,52,49.04,2
1,135,20,0.5,47,40,60.97,2
1,147,19,0.5,37,70,30.83,2
1,135,12,0.5,46,64,37.11,2
2,140,15,0.5,28,59,41.39,2
2,192,14,0.5,44,65,36.03,2
1,189,19,0.5,46,52,49.04,2
1,127,20,0.5,26,32,68.16,2
3,182,11,0.5,35,35,65.56,2
2,146,18,0.5,33,63,37.56,2
1,167,20,0.5,29,58,42.46,2
3,181,13,0.5,49,57,44.14,2
1,166,13,0.5,38,65,35.73,2
2,160,20,0.5,29,62,38.48,2
1,196,12,0.5,38,37,63.57,2
3,193,13,0.5,29,55,45.37,2
3,199,12,0.5,45,41,59.9,2
1,133,13,0.5,31,53,47.51,2
3,154,13,0.5,46,56,45.06,2
3,108,14,0.5,45,52,49.04,2
2,142,12,0.5,28,44,56.23,2
2,149,13,0.5,46,66,35.12,2
1,101,19,0.5,48,67,34.2,2
1,149,11,0.5,50,66,35.27,2
2,183,19,0.5,32,31,69.39,2
2,171,18,0.5,29,61,39.4,2
1,109,14,0.5,25,34,66.17,2
3,128,12,0.5,37,32,68.62,2
1,180,16,0.5,45,57,43.99,2
1,200,14,0.5,34,35,65.41,2
1,194,12,0.5,35,33,67.55,2
1,106,18,0.5,29,46,54.39,2
1,107,14,0.5,27,58,42.31,2
3,110,19,0.5,45,41,59.9,2
3,128,18,0.5,33,40,60.51,2
1,111,20,0.5,35,33,67.55,2
3,138,15,0.5,26,51,49.19,2
2,190,16,0.5,45,43,57.91,2
2,117,18,0.5,38,52,48.73,2
1,198,16,0.5,43,58,42.92,2
3,192,12,0.5,49,61,40.16,2
1,182,18,0.5,47,63,38.18,2
1,155,20,0.5,38,33,67.55,2
2,113,13,0.5,44,62,38.94,2
3,110,14,0.5,28,33,67.25,2
3,118,20,0.5,36,58,42.61,2
1,194,16,0.5,32,65,35.58,2
1,115,17,0.5,36,48,52.56,2
2,131,18,0.5,32,49,51.49,2
3,107,13,0.5,29,43,57.3,2
1,127,16,0.5,31,70,30.53,2
2,171,12,0.5,40,59,41.85,2
3,166,18,0.5,50,39,62.04,2
2,124,18,0.5,41,37,63.73,2
1,185,19,0.5,34,41,59.44,2
1,159,15,0.5,44,59,42.0,2
1,199,12,0.5,44,59,42.0,2
3,181,12,0.5,30,32,68.32,2
2,144,13,0.5,30,35,65.26,2
3,182,12,0.5,41,36,64.8,2
2,117,18,0.5,37,54,46.74,2
1,146,13,0.5,35,50,50.57,2
3,189,14,0.5,49,46,55.16,2
1,140,15,0.5,47,47,54.09,2
1,102,13,0.5,31,59,41.54,2
3,123,15,0.5,48,59,42.15,2
3,166,17,0.5,32,69,31.6,2
2,136,11,0.5,35,43,57.61,2
1,138,20,0.5,44,57,43.99,2
1,164,17,0.5,32,49,51.49,2
3,111,16,0.5,27,61,39.4,2
1,139,16,0.5,26,69,31.29,2
1,148,11,0.5,38,60,40.78,2
3,129,11,0.5,26,31,69.08,2
1,135,19,0.5,36,67,33.74,2
1,184,19,0.5,45,60,41.08,2
2,140,20,0.5,41,31,69.69,2
2,138,18,0.5,27,57,43.38,2
1,116,13,0.5,30,69,31.44,2
3,182,12,0.5,45,44,56.99,2
1,170,13,0.5,26,35,65.1,2
2,151,19,0.5,35,38,62.5,2
1,165,11,0.5,44,38,62.81,2
2,176,13,0.5,43,70,30.99,2
2,173,12,0.5,31,52,48.43,2
3,146,16,0.5,47,59,42.15,2
3,198,13,0.5,39,48,52.71,2
2,159,20,0.5,37,34,66.63,2
3,153,14,0.5,44,46,54.85,2
3,103,12,0.5,47,57,44.14,2
3,173,19,0.5,44,33,67.86,2
2,183,11,0.5,27,69,31.44,2
3,132,19,0.5,32,51,49.5,2
3,146,14,0.5,43,61,40.01,2
3,116,15,0.5,31,65,35.58,2
3,174,14,0.5,47,69,32.21,2
1,159,11,0.5,44,60,40.93,2
2,173,19,0.5,29,70,30.53,2
1,170,13,0.5,36,31,69.54,2
1,141,15,0.5,50,50,51.18,2
1,196,20,0.5,28,67,33.43,2
1,199,14,0.5,34,56,44.6,2
2,133,11,0.5,48,59,42.15,2
3,133,19,0.5,44,58,42.92,2
3,163,16,0.5,33,37,63.42,2
1,120,14,0.5,50,43,58.07,2
1,115,20,0.5,37,68,32.82,2
1,129,19,0.5,48,54,47.05,2
2,102,16,0.5,32,70,30.53,2
2,108,20,0.5,41,70,30.99,2
1,104,20,0.5,49,61,40.16,2
1,165,16,0.5,38,44,56.69,2
3,118,19,0.5,44,61,40.01,2
1,162,16,0.5,27,46,54.24,2
1,151,15,0.5,32,58,42.46,2
3,196,14,0.5,47,64,37.11,2
2,141,15,0.5,43,32,68.78,2
1,106,16,0.5,34,40,60.51,2
1,142,15,0.5,41,62,38.94,2
3,183,16,0.5,30,41,59.29,2
3,129,13,0.5,33,54,46.59,2
1,156,15,0.5,30,65,35.42,2
2,117,14,0.5,44,40,60.82,2
1,109,20,0.5,31,45,55.46,2
3,116,19,0.5,39,50,50.72,2
1,112,13,0.5,37,63,37.72,2
2,117,12,0.5,29,64,36.49,2
3,105,17,0.5,46,40,60.97,2
1,148,16,0.5,29,60,40.47,2
1,122,18,0.5,50,62,39.25,2
1,179,19,0.5,31,47,53.48,2
1,182,18,0.5,45,49,51.95,2
2,189,13,0.5,38,65,35.73,2
3,179,18,0.5,36,65,35.73,2
3,117,13,0.5,42,63,37.87,2
1,193,13,0.5,48,32,68.93,2
2,143,18,0.5,38,31,69.54,2
3,155,20,0.5,42,53,47.81,2
2,138,18,0.5,27,66,34.35,2
1,170,18,0.5,25,46,54.24,2
3,146,16,0.5,37,67,33.74,2
3,175,14,0.5,32,62,38.48,2
1,144,18,0.5,31,47,53.48,2
2,157,11,0.5,37,62,38.79,2
2,153,12,0.5,40,68,32.82,2
1,121,11,0.5,48,70,31.14,2
3,104,15,0.5,27,33,67.25,2
3,191,13,0.5,46,34,66.94,2
1,173,11,0.5,25,65,35.27,2
3,195,12,0.5,30,36,64.34,2
2,129,12,0.5,44,51,49.96,2
3,164,13,0.5,37,58,42.77,2
2,149,11,0.5,46,33,67.86,2
2,166,17,0.5,26,51,49.19,2
2,166,15,0.5,38,34,66.63,2
3,155,12,0.5,37,41,59.6,2
1,141,14,0.5,34,39,61.43,2
3,140,11,0.5,31,32,68.32,2
1,163,15,0.5,42,58,42.92,2
1,121,20,0.5,38,51,49.65,2
1,127,17,0.5,26,63,37.26,2
1,176,16,0.5,39,58,42.77,2
1,112,11,0.5,50,31,70.0,2
3,186,16,0.5,31,67,33.59,2
3,197,13,0.5,42,41,59.75,2
3,106,15,0.5,34,61,39.55,2
2,122,17,0.5,42,44,56.84,2
3,184,17,0.5,47,70,31.14,2
3,169,15,0.5,48,68,33.13,2
1,135,16,0.5,39,39,61.74,2
2,174,12,0.5,40,35,65.72,2
2,142,12,0.5,48,53,48.12,2
3,113,16,0.5,27,39,61.28,2
2,110,18,0.5,33,70,30.68,2
1,159,14,0.5,46,55,45.98,2
2,109,16,0.5,45,67,34.05,2
1,185,18,0.5,26,53,47.2,2
3,169,13,0.5,36,50,50.57,2
3,122,14,0.5,35,39,61.58,2
1,160,19,0.5,38,56,44.75,2
1,174,19,0.5,32,31,69.39,2
1,148,18,0.5,28,45,55.31,2
3,163,17,0.5,35,41,59.6,2
1,181,18,0.5,43,69,32.06,2
3,183,18,0.5,27,40,60.21,2
1,123,17,0.5,35,40,60.51,2
2,112,20,0.5,38,66,34.81,2
3,191,18,0.5,36,63,37.72,2
3,173,14,0.5,41,63,37.87,2
2,141,17,0.5,28,66,34.35,2
3,102,19,0.5,36,31,69.54,2
1,112,19,0.5,42,61,39.86,2
1,104,13,0.5,41,65,35.88,2
3,147,19,0.5,33,49,51.49,2
1,180,19,0.5,29,47,53.32,2
3,194,12,0.5,46,55,45.98,2
2,146,14,0.5,27,42,58.22,2
2,159,13,0.5,34,48,52.56,2
2,145,19,0.5,30,34,66.33,2
1,114,17,0.5,26,42,58.22,2
3,111,17,0.5,42,55,45.83,2
3,187,17,0.5,29,44,56.38,2
1,110,19,0.5,28,38,62.2,2
1,158,14,0.5,33,57,43.53,2
1,158,19,0.5,29,63,37.41,2
2,189,18,0.5,38,35,65.56,2
3,181,18,0.5,47,64,37.11,2
2,141,16,0.5,30,65,35.42,2
1,103,19,0.5,50,41,60.05,2
2,170,16,0.5,30,70,30.53,2
1,134,16,0.5,40,66,34.81,2
2,145,12,0.5,28,49,51.33,2
2,196,15,0.5,48,40,60.97,2
3,131,19,0.5,29,60,40.47,2
1,179,13,0.5,49,45,56.08,2
3,167,12,0.5,46,37,63.88,2
3,197,14,0.5,37,40,60.67,2
3,149,12,0.5,25,65,35.27,2
3,106,12,0.5,44,38,62.81,2
2,199,16,0.5,30,38,62.35,2
2,190,19,0.5,30,65,35.42,2
2,193,13,0.5,38,56,44.75,2
3,189,19,0.5,44,31,69.85,2
3,143,17,0.5,38,39,61.58,2
1,120,11,0.5,45,43,57.91,2
3,102,16,0.5,44,43,57.91,2
1,184,14,0.5,26,61,39.25,2
1,116,12,0.5,39,54,46.74,2
3,181,15,0.5,45,47,53.93,2
3,113,12,0.5,42,58,42.92,2
2,175,19,0.5,36,46,54.55,2
1,110,13,0.5,38,58,42.77,2
3,106,11,0.5,34,43,57.45,2
3,107,12,0.5,50,50,51.18,2
2,182,19,0.5,31,57,43.53,2
1,136,12,0.5,33,50,50.57,2
1,180,12,0.5,46,49,51.95,2
2,145,19,0.5,40,39,61.74,2
1,179,15,0.5,32,64,36.49,2
3,153,17,0.5,50,53,48.12,2
2,115,18,0.5,29,47,53.32,2
3,124,15,0.5,33,58,42.61,2
3,121,15,0.5,50,55,46.13,2
1,105,13,0.5,47,67,34.2,2
2,157,15,0.5,40,38,62.66,2
2,196,20,0.5,45,46,55.01,2
3,126,11,0.5,26,45,55.16,2
1,161,16,0.5,31,55,45.52,2
1,102,17,0.5,44,67,34.05,2
2,107,13,0.5,49,42,59.14,2
3,127,17,0.5,43,61,40.01,2
2,184,11,0.5,50,46,55.16,2
2,150,16,0.5,50,60,41.24,2
2,192,12,0.5,33,69,31.6,2
2,150,18,0.5,34,46,54.55,2
1,121,14,0.5,40,32,68.62,2
1,194,12,0.5,25,51,49.19,2
3,126,17,0.5,28,58,42.31,2
3,186,17,0.5,49,33,68.01,2
2,138,17,0.5,27,58,42.31,2
2,172,13,0.5,46,32,68.93,2
